Just Dance 4,5.3,8.93	
Just Dance,2.0,7.27	
Justice League Heroes,5.8,0.31	
Justice League Heroes: The Flash,8.0,0.03	
K-1 Grand Prix,3.0,0.01	
K-1 World Grand Prix,8.3,0.18	
KORG DS-10 Synthesizer,7.1,0.22	
Kagero: Deception II,8.5,0.29	
Kakuto Chojin,6.2,0.05	
Kameo: Elements of Power,8.4,0.34	
Kane & Lynch 2: Dog Days,7.0,1.15	
Kane & Lynch: Dead Men,7.0,1.52	
Kao Challengers,6.0,0.02	
Kao the Kangaroo Round 2,5.5,0.04	
Kao the Kangaroo,5.46666666667,0.01	
Karaoke Revolution Party,7.8,0.44	
Karaoke Revolution Presents American Idol Encore 2,5.43333333333,0.53	
Karaoke Revolution,7.06666666667,1.12	
Karnaaj Rally,8.8,0.01	
Katamari Damacy,9.0,0.73	
Katamari Forever,7.0,0.42	
Kawasaki Jet Ski,2.0,0.02	
Kawasaki Quad Bikes,2.0,0.09	
Kawasaki Snowmobiles,2.1,0.03	
Kelly Slater's Pro Surfer,8.54,0.62	
Ken Griffey Jr.'s Slugfest,5.95,0.29	
Kengo: Master of Bushido,6.0,0.39	
Kenka Bancho: Badass Rumble,6.8,0.27	
Kensei: Sacred Fist,5.5,0.02	
Kessen II,8.4,0.46	
Kessen III,8.0,0.07	
Kessen,8.1,0.95	
Kid Icarus,7.0,1.76	
Kileak: The DNA Imperative,3.0,0.37	
Killer Instinct Gold,6.5,0.82	
Killer Instinct,8.4,3.2	
Killer Loop,6.45,0.06	
Killer is Dead,5.0,0.34	
Killzone 2,9.4,3.02	
Killzone 3,8.5,2.79	
Killzone,7.5,0.94	
Killzone: Liberation,9.0,0.89	
Killzone: Mercenary,8.0,1.0	
Killzone: Shadow Fall,8.0,2.58	
Kinect Joy Ride,6.0,1.44	
Kinect Rush: A Disney Pixar Adventure,6.0,0.6	
Kinect Sports Rivals,7.3,0.58	
Kinect Sports,8.0,6.24	
Kinectimals,7.0,1.64	
Kinetica,8.0,0.32	
King Arthur,6.9,0.22	
King Kong,3.5,0.69	
King's Field: The Ancient City,6.6,0.1	
Kingdom Hearts 358/2 Days,8.0,2.04	
Kingdom Hearts 3D: Dream Drop Distance,8.5,1.58	
Kingdom Hearts II,7.6,5.65	
Kingdom Hearts,8.2,8.15	
Kingdom Hearts: Birth by Sleep,8.5,2.07	
Kingdom Hearts: Chain of Memories,8.0,1.85	
Kingdom Under Fire: Circle of Doom,5.8,0.37	
Kingdom Under Fire: Heroes,8.5,0.15	
Kingdom Under Fire: The Crusaders,8.2,0.32	
Kingdom of Paradise,7.8,0.15	
Kingdoms of Amalur: Reckoning,9.0,2.07	
Kirby 64: The Crystal Shards,7.7,1.77	
Kirby Air Ride,5.2,1.62	
Kirby Squeak Squad,7.8,1.96	
Kirby Super Star Ultra,7.9,2.96	
Kirby Tilt 'n' Tumble,9.0,1.23	
Kirby and the Rainbow Curse,8.0,0.53	
Kirby's Adventure,9.5,1.75	
Kirby's Dream Course,7.5,0.59	
Kirby's Dream Land 3,7.0,0.36	
Kirby's Dream Land,8.0,5.13	
Kirby's Pinball Land,8.0,2.19	
Kirby: Mass Attack,8.5,1.04	
Kirby: Nightmare in Dream Land,8.5,2.27	
Kirby: Planet Robobot,8.0,0.85	
Kirby: Triple Deluxe,6.0,1.82	
Klax,8.5,0.15	
Klonoa 2: Dream Champ Tournament,8.0,0.03	
Klonoa 2: Lunatea's Veil,9.2,0.33	
Klonoa,8.0,0.17	
Klonoa: Door to Phantomile,8.0,0.18	
Klonoa: Empire of Dreams,9.0,0.14	
Knack,5.9,1.67	
Knight's Apprentice: Memorick's Adventures,5.7,0.02	
Knights Contract,3.5,0.17	
Knights in the Nightmare,8.8,0.18	
Knights of Honor,7.7,0.03	
Knockout Kings 2000,7.6,2.33	
Knockout Kings 2001,8.4,0.97	
Knockout Kings 2002,8.85,1.18	
Knockout Kings 2003,8.3,0.15	
Knockout Kings,6.15,1.52	
Kobe Bryant in NBA Courtside,7.8,1.19	
Konami Arcade Classics,4.5,0.04	
Konami Classics Series: Arcade Hits,8.0,0.03	
Konami Collector's Series: Arcade Advanced,9.0,0.64	
Konami Krazy Racers,8.0,0.16	
Konductra,6.5,0.02	
Kong: The Animated Series,5.0,0.02	
Kororinpa: Marble Mania,6.2,0.14	
Koudelka,6.8,0.08	
Kung Fu Chaos,6.3,0.28	
Kung Fu Panda 2,4.75,0.72	
Kung Fu Panda,7.48571428571,6.42	
Kung Fu Rider,3.5,0.21	
Kurt Warner's Arena Football Unleashed,4.0,0.13	
Kurupoto Cool Cool Stars,5.5,0.06	
Kya: Dark Lineage,7.5,0.16	
L.A. Noire,8.5,5.95	
L.A. Rush,5.8,0.61	
LEGO Batman 2: DC Super Heroes,7.41666666667,6.37	
LEGO Batman: The Videogame,7.68571428571,9.18	
LEGO Battles,7.0,1.31	
LEGO Dimensions,7.7,2.62	
LEGO Harry Potter: Years 1-4,8.0,8.53	
LEGO Harry Potter: Years 5-7,8.0,0.24	
LEGO Indiana Jones 2: The Adventure Continues,5.73333333333,5.23	
LEGO Indiana Jones: The Original Adventures,7.95714285714,9.66	
LEGO Island 2: The Brickster's Revenge,5.0,0.18	
LEGO Jurassic World,7.6,4.98	
LEGO Marvel Super Heroes,9.0,9.86	
LEGO Marvel's Avengers,6.7,2.26	
LEGO Pirates of the Caribbean: The Video Game,7.58333333333,5.65	
LEGO Racers 2,6.9,0.13	
LEGO Racers,6.62,1.07	
LEGO Rock Band,6.975,2.16	
LEGO Rock Raiders,6.0,0.1	
LEGO Soccer Mania,5.5,0.16	
LEGO Star Wars II: The Original Trilogy,7.48888888889,7.35	
LEGO Star Wars III: The Clone Wars,6.78571428571,7.56	
LEGO Star Wars: The Complete Saga,8.0,15.75	
LEGO Star Wars: The Video Game,7.63333333333,7.26	
LEGO The Lord of the Rings,6.8,4.43	
La Pucelle: Tactics,8.8,0.19	
Lady Sia,8.0,0.11	
Lair,4.9,0.52	
Lara Croft and the Temple of Osiris,8.1,0.1	
Last Rebellion,3.0,0.09	
Le Mans 24 Hours,7.0,0.2	
Left 4 Dead 2,9.0,4.36	
Left 4 Dead,9.0,3.54	
Legacy of Kain: Defiance,8.0,0.73	
Legaia 2: Duel Saga,7.5,0.26	
Legasista,6.5,0.04	
Legend of Kay,7.5,0.22	
Legend of Legaia,7.0,0.66	
Legend of Mana,8.3,1.11	
Legend of the Dragon,3.1,0.09	
Legend: Hand of God,6.0,0.02	
Legendary,2.43333333333,0.41	
Legends of Wrestling II,5.65,0.65	
Legends of Wrestling,5.76666666667,1.03	
Legion: The Legend of Excalibur,7.8,0.22	
Leisure Suit Larry: Box Office Bust,2.13333333333,0.26	
Leisure Suit Larry: Magna Cum Laude,6.15,0.51	
Lemmings,7.46,0.87	
Lemony Snicket's A Series of Unfortunate Events,7.14,1.44	
Let's Ride! Friends Forever,2.0,0.07	
Let's Ride! Silver Buckle Stables,5.5,0.09	
Lethal Enforcers I & II,4.0,0.03	
Lethal Skies II,7.7,0.16	
LifeSigns: Surgical Unit,5.5,0.02	
Lightning Returns: Final Fantasy XIII,7.0,1.39	
Line Rider 2: Unbound,7.83333333333,0.1	
Link's Crossbow Training,7.0,5.0	
Links 2004,7.5,0.29	
Lionel Trains: On Track,3.5,0.04	
Lips,6.8,0.78	
Lips: Number One Hits,7.5,0.56	
Lips: Party Classics,7.3,0.18	
Little Deviants,6.0,0.33	
Little King's Story,8.5,0.31	
Little League World Series Baseball 2008,6.1,0.16	
Little League World Series Baseball 2010,6.0,0.18	
Little Red Riding Hood's Zombie BBQ,8.6,0.04	
LittleBigPlanet 2,9.0,3.42	
LittleBigPlanet 3,6.8,2.61	
LittleBigPlanet Karting,5.0,0.9	
LittleBigPlanet PS Vita,9.0,1.47	
LittleBigPlanet,9.25,8.5	
Lock On: Modern Air Combat,7.8,0.03	
Lock's Quest,8.6,0.09	
LocoRoco 2,9.1,0.36	
LocoRoco,9.0,0.39	
Lode Runner,5.33333333333,1.12	
Lollipop Chainsaw,5.0,1.16	
London 2012: The Official Video Game of the Olympic Games,7.0,1.29	
Looney Tunes Racing,6.7,0.29	
Looney Tunes: Acme Arsenal,4.46666666667,0.69	
Looney Tunes: Back in Action,4.5,0.85	
Looney Tunes: Cartoon Conductor,6.8,0.05	
Looney Tunes: Duck Amuck,6.0,0.3	
Looney Tunes: Sheep Raider,8.0,0.12	
Looney Tunes: Space Race,7.95,0.2	
Loons: The Fight For Fame,4.6,0.07	
Lords of the Fallen,7.4,0.76	
Lost Dimension,7.0,0.22	
Lost Kingdoms II,6.2,0.06	
Lost Kingdoms,5.9,0.17	
Lost Magic,6.5,0.12	
Lost Odyssey,8.2,0.92	
Lost Planet 2,5.83333333333,1.75	
Lost Planet 3,6.2,0.38	
Lost Planet: Extreme Condition,6.6,1.98	
Lost in Blue 2,5.5,0.07	
Lost in Blue 3,5.5,0.17	
Lost in Blue,6.8,0.11	
Lost in Shadow,7.5,0.12	
Lost: Via Domus,5.5,1.12	
Lowrider,4.0,0.26	
Lucha Libre AAA: Heroes del Ring,5.0,0.15	
Lucky Luke,4.0,0.24	
Lufia: Curse of the Sinistrals,8.5,0.16	
Luigi's Mansion,7.0,3.6	
Luigi's Mansion: Dark Moon,9.3,4.58	
Lumines: Electronic Symphony,9.0,0.26	
Luminous Arc 2,8.0,0.23	
Luminous Arc,7.5,0.24	
Lunar 2: Eternal Blue Complete,8.0,0.35	
Lunar Knights,8.2,0.24	
Lunar Legend,7.0,0.19	
Lunar: Dragon Song,6.3,0.12	
Lunar: Silver Star Harmony,8.2,0.24	
Lupin the 3rd: Treasure of the Sorcerer King,6.7,0.29	
Lux-Pain,4.2,0.05	
Luxor 3,7.6,0.17	
Luxor: Pharaoh's Challenge,4.93333333333,0.01	
M&M's Kart Racing,2.75,0.35	
MC Groovz Dance Craze,2.7,0.2	
MDK,8.0,0.2	
MDK2 Armageddon,8.7,0.17	
MLB 06: The Show,8.15,1.29	
MLB 07: The Show,8.1,1.52	
MLB 08: The Show,8.35,1.45	
MLB 09: The Show,7.83333333333,1.31	
MLB 10: The Show,8.9,1.32	
MLB 11: The Show,8.0,0.87	
MLB 12: The Show,8.25,1.12	
MLB 13: The Show,8.2,0.84	
MLB 14: The Show,7.76666666667,1.18	
MLB 15: The Show,8.5,1.35	
MLB 2000,8.9,0.94	
MLB 2001,7.4,0.89	
MLB 2004,4.9,0.66	
MLB 2005,7.9,0.9	
MLB 2006,8.7,0.4	
MLB Front Office Manager,6.6,0.15	
MLB Pennant Race,5.0,0.29	
MLB Power Pros 2008,7.93333333333,0.34	
MLB Power Pros,8.4,0.4	
MLB SlugFest 20-03,8.2,0.35	
MLB SlugFest 20-04,7.125,0.66	
MLB SlugFest 2006,6.5,0.31	
MLB Superstars,2.8,0.09	
MLB,8.0,0.24	
MTV Music Generator 2,8.0,0.15	
MTV Music Generator,9.0,0.47	
MTV Sports: Pure Ride,6.85,0.12	
MVP 06 NCAA Baseball,8.6,1.09	
MVP Baseball 2003,8.43333333333,1.24	
MVP Baseball 2004,8.825,2.19	
MVP Baseball 2005,9.1,2.81	
MVP Baseball,7.5,0.21	
MX 2002 Featuring Ricky Carmichael,6.93333333333,0.85	
MX Unleashed,8.8,2.36	
MX vs. ATV Reflex,6.325,2.02	
MX vs. ATV Unleashed,8.7,1.43	
MX vs. ATV Unleashed: On the Edge,8.3,0.69	
MX vs. ATV Untamed,6.81666666667,2.64	
Mace Griffin: Bounty Hunter,6.3,0.3	
Mace: The Dark Age,7.1,0.19	
Machinarium,8.2,0.11	
Mad Dash Racing,7.7,0.15	
Mad Dog McCree: Gunslinger Pack,4.5,0.09	
MadWorld,9.0,0.8	
Madagascar,6.91666666667,3.45	
Madagascar: Escape 2 Africa,4.71666666667,2.18	
Madden Football 64,7.8,0.86	
Madden NFL 06,8.15,8.44	
Madden NFL 07,8.0,9.2	
Madden NFL 08,7.93333333333,8.15	
Madden NFL 09 All-Play,8.6,0.85	
Madden NFL 09,7.75,7.14	
Madden NFL 10,8.2,7.57	
Madden NFL 11,7.9,5.94	
Madden NFL 12,7.66666666667,5.62	
Madden NFL 13,8.12,6.53	
Madden NFL 15,8.7,6.97	
Madden NFL 16,8.8,7.42	
Madden NFL 17,8.6,2.21	
Madden NFL 2000,8.0,2.36	
Madden NFL 2001,8.02,3.81	
Madden NFL 2002,8.26,5.83	
Madden NFL 2003,8.82,5.89	
Madden NFL 2004,8.92,1.91	
Madden NFL 2005,8.81666666667,7.6	
Madden NFL 25,8.05,5.54	
Madden NFL Football,5.0,0.39	
Mafia II,7.0,3.47	
Mafia,7.6,0.98	
Mage Knight: Destiny's Soldier,6.5,0.02	
Magic Carpet,7.5,0.05	
Magic Pengel: The Quest for Color,8.5,0.07	
Magical Tetris Challenge,8.9,0.2	
Magician's Quest: Mysterious Times,7.5,0.54	
Magicka,7.0,0.03	
Magna Carta: Tears of Blood,6.0,0.22	
Magnetica,8.0,0.14	
Mah Jong Quest: Expeditions,7.9,0.3	
Majesty 2: The Fantasy Kingdom Sim,7.5,0.02	
Majin and the Forsaken Kingdom,7.0,0.48	
Major League Baseball 2K10,5.58571428571,1.41	
Major League Baseball 2K11,7.0,1.09	
Major League Baseball 2K12,7.0,1.06	
Major League Baseball 2K13,4.5,0.62	
Major League Baseball 2K5,8.5,2.04	
Major League Baseball 2K6,7.06,1.31	
Major League Baseball 2K7,6.36666666667,1.66	
Major League Baseball 2K8 Fantasy All-Stars,5.5,0.12	
Major League Baseball 2K8,7.0,1.21	
Major League Baseball 2K9,6.6,1.3	
Major Minor's Majestic March,5.0,0.05	
Makai Kingdom: Chronicles of the Sacred Tome,8.1,0.12	
Malice,5.8,0.03	
Mana Khemia 2: Fall of Alchemy,8.0,0.2	
Mana Khemia: Alchemists of Al-Revis,5.7,0.06	
Mana Khemia: Student Alliance,2.7,0.1	
Manhunt 2,7.56666666667,1.42	
Manhunt,8.36666666667,1.47	
Mappy,6.5,0.69	
Marble Saga: Kororinpa,6.5,0.17	
Marc Ecko's Getting Up: Contents Under Pressure,7.0,0.05	
March of the Penguins,4.16666666667,0.05	
Margot's Word Brain,5.5,0.2	
Mario & Luigi: Bowser's Inside Story,9.5,3.83	
Mario & Luigi: Dream Team,8.0,2.06	
Mario & Luigi: Paper Jam,5.9,0.74	
Mario & Luigi: Partners in Time,9.0,1.34	
Mario & Luigi: Superstar Saga,9.0,2.17	
Mario & Sonic at the London 2012 Olympic Games,7.0,4.97	
Mario & Sonic at the Olympic Games,7.85,13.2	
Mario & Sonic at the Olympic Winter Games,7.0,8.1	
Mario & Sonic at the Sochi 2014 Olympic Winter Games,4.5,0.8	
Mario Bros.,4.5,3.87	
Mario Golf,8.15,1.78	
Mario Golf: Advance Tour,9.5,0.45	
Mario Golf: Toadstool Tour,8.0,1.53	
Mario Kart 64,8.0,9.87	
Mario Kart 7,9.0,12.21	
Mario Kart 8,9.0,6.96	
Mario Kart DS,9.5,23.42	
Mario Kart Wii,8.5,35.82	
Mario Kart: Double Dash!!,7.9,6.95	
Mario Party 10,6.5,1.55	
Mario Party 2,7.95,2.5	
Mario Party 3,6.4,1.91	
Mario Party 4,6.9,2.47	
Mario Party 5,7.9,2.08	
Mario Party 6,7.0,1.65	
Mario Party 7,7.0,1.57	
Mario Party 8,5.2,8.42	
Mario Party 9,7.0,3.32	
Mario Party Advance,6.0,0.98	
Mario Party DS,7.0,9.02	
Mario Party,7.9,2.7	
Mario Party: Island Tour,5.5,1.85	
Mario Pinball Land,5.0,0.69	
Mario Power Tennis,8.5,1.22	
Mario Sports Mix,6.5,2.11	
Mario Strikers Charged,8.3,2.62	
Mario Super Sluggers,7.4,1.93	
Mario Superstar Baseball,7.9,1.46	
Mario Tennis Open,6.5,0.94	
Mario Tennis,8.75,3.57	
Mario vs. Donkey Kong 2: March of the Minis,7.0,1.2	
Mario vs. Donkey Kong,8.5,1.17	
Mario vs. Donkey Kong: Tipping Stars,6.8,0.07	
Mario's Picross,8.5,0.62	
Martian Gothic: Unification,7.9,0.11	
Marvel Nemesis: Rise of the Imperfects,4.7,1.83	
Marvel Super Hero Squad,5.75,1.3	
Marvel Super Heroes vs. Street Fighter,7.5,0.26	
Marvel Super Heroes,7.0,0.4	
Marvel Trading Card Game,6.75,0.12	
Marvel vs. Capcom 2: New Age of Heroes,7.2,1.04	
Marvel vs. Capcom Origins,8.2,0.24	
Marvel vs. Capcom: Clash of Super Heroes,8.15,0.88	
Marvel: Ultimate Alliance 2,5.91666666667,2.85	
Marvel: Ultimate Alliance,7.1375,4.5	
Mass Destruction,7.0,0.11	
Mass Effect 2,9.56666666667,4.99	
Mass Effect 3,9.5,5.78	
Mass Effect,9.2,3.61	
Master Jin Jin's IQ Challenge,2.0,0.14	
Master of Illusion,7.0,0.44	
Master of Monsters: Disciples of Gaia,4.0,0.03	
Master of the Monster Lair,6.3,0.11	
Mat Hoffman's Pro BMX 2,8.075,0.86	
Mat Hoffman's Pro BMX,7.94,0.81	
Math Play,3.0,0.31	
Max & the Magic Marker,6.5,0.1	
Max Payne 2: The Fall of Max Payne,8.76666666667,2.01	
Max Payne 3,9.0,3.99	
Max Payne,8.26,4.58	
Maximo: Ghosts to Glory,9.2,0.77	
Maximum Force,5.0,0.11	
MechAssault 2: Lone Wolf,8.9,0.36	
MechAssault,9.2,1.13	
MechAssault: Phantom War,7.0,0.03	
Mechanic Master,7.6,0.11	
Medal of Honor Heroes 2,8.4,1.58	
Medal of Honor Heroes,8.4,2.65	
Medal of Honor,6.16666666667,8.61	
Medal of Honor: Airborne,7.9,2.38	
Medal of Honor: European Assault,8.1,0.53	
Medal of Honor: Frontline,7.93333333333,8.91	
Medal of Honor: Infiltrator,8.8,0.15	
Medal of Honor: Rising Sun,7.66666666667,6.72	
MediEvil,6.85,0.83	
Medieval II: Total War,8.8,0.09	
Medieval Moves: Deadmund's Quest,8.0,0.29	
Mega Brain Boost,4.5,0.01	
Mega Man & Bass,6.75,0.23	
Mega Man 2,6.1,1.51	
Mega Man 3,8.83333333333,1.17	
Mega Man 4,8.0,0.93	
Mega Man 5,8.5,0.79	
Mega Man 64,4.5,0.22	
Mega Man 7,7.0,0.28	
Mega Man Anniversary Collection,8.33333333333,1.14	
Mega Man Battle Chip Challenge,4.0,0.11	
Mega Man Battle Network 2,8.5,0.31	
Mega Man Battle Network,8.5,0.42	
Mega Man Legacy Collection,9.0,0.27	
Mega Man Legends 2,8.1,0.42	
Mega Man Legends,8.4,0.83	
Mega Man Maverick Hunter X,8.0,0.31	
Mega Man Network Transmission,6.7,0.17	
Mega Man Powered Up,8.2,0.14	
Mega Man X Collection,7.0,0.13	
Mega Man X,9.0,1.16	
Mega Man X4,7.0,1.11	
Mega Man X5,8.5,0.75	
Mega Man X6,8.0,0.42	
Mega Man X7,6.7,0.58	
Mega Man X8,7.3,0.29	
Mega Man X: Command Mission,8.35,0.3	
Mega Man Xtreme,8.0,0.07	
Mega Man ZX Advent,8.0,0.35	
Mega Man ZX,8.2,0.3	
Mega Man Zero 2,8.0,0.43	
Mega Man Zero 3,8.0,0.22	
Mega Man Zero 4,7.5,0.11	
Mega Man Zero Collection,8.0,0.36	
Mega Man Zero,8.8,0.55	
Mega Man,7.75,0.81	
Mega Man: Dr. Wily's Revenge,7.5,0.28	
Men of Valor,7.3,0.25	
Men of War,8.0,0.03	
Mercenaries 2: World in Flames,6.9,2.31	
Mercury Meltdown Revolution,7.5,0.18	
Mercury Meltdown,8.5,0.06	
Merv Griffin's Crosswords,6.15,0.15	
Metal Arms: Glitch in the System,8.3,0.62	
Metal Dungeon,3.5,0.03	
Metal Gear Rising: Revengeance,8.5,1.97	
Metal Gear Solid 2: Sons of Liberty,9.7,6.05	
Metal Gear Solid 2: Substance,9.0,0.52	
Metal Gear Solid 3: Snake Eater,9.6,4.23	
Metal Gear Solid 3: Subsistence,9.8,0.55	
Metal Gear Solid 4: Guns of the Patriots,10.0,6.03	
Metal Gear Solid V: Ground Zeroes,8.0,2.33	
Metal Gear Solid V: The Phantom Pain,10.0,5.08	
Metal Gear Solid,9.4,6.1	
Metal Gear Solid: Peace Walker,9.5,2.09	
Metal Gear Solid: Portable Ops,9.0,1.19	
Metal Gear Solid: The Essential Collection,8.8,0.46	
Metal Gear Solid: The Twin Snakes,8.5,0.47	
Metal Saga,7.0,0.03	
Metal Slug 3,7.1,0.1	
Metal Slug 4 & 5,6.05,0.15	
Metal Slug 7,7.0,0.15	
Metal Slug Advance,8.4,0.08	
Metal Slug Anthology,7.53333333333,0.21	
Metal Slug X,9.0,0.09	
Metal Slug XX,6.5,0.04	
Meteos,8.85,0.23	
Meteos: Disney Magic,8.0,0.04	
Metro 2033,6.9,0.79	
Metro: Last Light,7.36666666667,1.98	
Metroid Fusion,9.5,1.68	
Metroid II: Return of Samus,9.0,1.76	
Metroid Prime 2: Echoes,9.5,1.33	
Metroid Prime 3: Corruption,9.5,1.82	
Metroid Prime Pinball,8.0,0.26	
Metroid Prime,9.8,2.82	
Metroid Prime: Federation Force,5.9,0.03	
Metroid,8.0,2.73	
Metroid: Other M,8.5,1.41	
Metroid: Zero Mission,9.0,0.84	
Mia Hamm Soccer 64,4.8,0.07	
Miami Nights: Singles in the City,4.0,0.08	
Michael Jackson: The Experience,5.1,6.37	
Mickey's Speedway USA,7.9,0.6	
Micro Machines 64 Turbo,8.6,0.14	
Micro Machines V3,8.85,0.1	
Micro Machines V4,6.56666666667,0.03	
Microsoft Flight Simulator 2004: A Century of Flight,9.0,0.07	
Microsoft Flight Simulator X,7.0,0.43	
Microsoft Train Simulator,8.0,0.05	
Midnight Club 3: DUB Edition Remix,8.8,1.36	
Midnight Club 3: DUB Edition,8.5,4.4	
Midnight Club II,8.9,2.28	
Midnight Club: Los Angeles,8.5,4.8	
Midnight Club: Street Racing,6.55,3.11	
Midtown Madness 3,8.7,0.3	
Midway Arcade Treasures 2,7.9,1.15	
Midway Arcade Treasures 3,7.56666666667,0.31	
Midway Arcade Treasures,7.0,2.06	
Midway Arcade Treasures: Extended Play,6.0,0.24	
Midway's Greatest Arcade Hits,3.5,0.25	
Might & Magic Heroes VI,8.0,0.31	
Might & Magic Heroes VII,6.4,0.09	
Mighty No. 9,5.6,0.08	
Mike Tyson Boxing,4.55,0.04	
Mike Tyson Heavyweight Boxing,2.85,0.05	
Milo's Astro Lanes,6.1,0.1	
Mind Quiz,4.6,0.1	
Mind Quiz: Your Brain Coach,4.0,0.08	
Mind Zero,7.0,0.15	
Minecraft,9.31666666667,23.73	
Mini Desktop Racing,1.2,0.01	
Mini Ninjas,7.12,1.38	
MiniCopter: Adventure Flight,4.0,0.05	
Minute to Win It,4.0,0.7	
Mirror's Edge Catalyst,6.8,0.52	
Mirror's Edge,7.73333333333,2.37	
Mischief Makers,6.2,0.43	
Mission: Impossible,5.7,1.69	
Mister Mosquito,7.5,0.28	
Mister Slime,5.0,0.05	
Mobil 1 Rally Championship,5.9,0.12	
Mobile Suit Gundam: Crossfire,3.2,0.2	
Mobile Suit Gundam: Encounters in Space,7.9,0.72	
Mobile Suit Gundam: Federation vs. Zeon,7.0,1.14	
Mobile Suit Gundam: Gundam vs. Zeta Gundam,3.4,0.06	
Mobile Suit Gundam: Journey to Jaburo,6.5,0.7	
Mobile Suit Gundam: Zeonic Front,6.5,0.43	
ModNation Racers,8.2,1.67	
Mojo!,6.9,0.17	
Monaco Grand Prix,8.06666666667,0.04	
Monkey Hero,3.0,0.08	
Monopoly Party,5.43333333333,0.82	
Monopoly Streets,7.16666666667,1.45	
Monopoly,7.02,7.7	
Monster 4x4: Masters of Metal,3.8,0.33	
Monster Bomber,4.5,0.01	
Monster Force,6.5,0.04	
Monster House,6.525,0.53	
Monster Hunter 4 Ultimate,9.0,3.89	
Monster Hunter Freedom 2,8.3,3.08	
Monster Hunter Freedom Unite,8.0,5.5	
Monster Hunter Freedom,7.7,1.35	
Monster Hunter Tri,8.8,5.76	
Monster Hunter,7.2,0.5	
Monster Jam,7.0,0.75	
Monster Jam: Maximum Destruction,4.55,0.8	
Monster Jam: Urban Assault,5.625,1.03	
Monster Kingdom: Jewel Summoner,7.1,0.04	
Monster Lab,7.9,0.57	
Monster Madness: Battle for Suburbia,4.8,0.11	
Monster Madness: Grave Danger,5.2,0.06	
Monster Mayhem: Build and Battle,4.25,0.05	
Monster Rancher 2,8.8,1.05	
Monster Rancher 3,7.9,0.36	
Monster Rancher 4,8.5,0.34	
Monster Rancher Battle Card: Episode II,5.5,0.07	
Monster Rancher DS,5.5,0.13	
Monster Rancher EVO,6.5,0.1	
Monster Rancher Hop-A-Bout,3.0,0.03	
Monster Rancher,9.0,1.01	
Monster Tale,8.5,0.07	
Monster Truck Madness 64,7.1,0.3	
Monster Truck Madness,7.5,0.12	
Monster Trucks DS,4.0,0.08	
Monsters vs. Aliens,4.66666666667,1.47	
Moon Patrol,8.0,1.12	
Moon,8.5,0.23	
Mortal Kombat 4,7.2,2.19	
Mortal Kombat II,7.55,1.93	
Mortal Kombat Mythologies: Sub-Zero,3.25,1.08	
Mortal Kombat Trilogy,5.05,3.75	
Mortal Kombat X,8.4,4.1	
Mortal Kombat vs. DC Universe,7.5,3.93	
Mortal Kombat,8.16666666667,8.4	
Mortal Kombat: Armageddon,8.26666666667,1.31	
Mortal Kombat: Deadly Alliance,8.65,3.87	
Mortal Kombat: Deception,8.7,2.75	
Mortal Kombat: Shaolin Monks,8.0,1.0	
Mortal Kombat: Tournament Edition,8.5,0.01	
Mortal Kombat: Unchained,7.0,0.74	
Mortimer Beckett and the Secrets of Spooky Manor,6.2,0.04	
Moto Racer 2,8.65,0.69	
Moto Racer Advance,9.0,0.01	
Moto Racer World Tour,8.7,0.38	
Moto Racer,7.5,0.8	
MotoGP '06,8.4,0.14	
MotoGP '07,6.9,0.25	
MotoGP 08,5.0,0.96	
MotoGP 09/10,6.7,0.39	
MotoGP 2,8.325,0.1	
MotoGP,5.0,0.64	
Motocross Mania 3,3.8,0.12	
Motocross Mania,8.0,0.79	
Motocross Maniacs Advance,6.0,0.27	
MotorStorm RC,8.5,0.07	
MotorStorm,8.9,3.88	
MotorStorm: Arctic Edge,8.5,1.38	
MotorStorm: Pacific Rift,8.3,1.37	
Mount & Blade,8.0,0.02	
Mount & Blade: Warband,7.45,0.02	
Mountain King,8.0,0.31	
Mr. Driller 2,6.0,0.16	
Mr. Driller,7.275,0.04	
Ms. Pac-Man Maze Madness,7.8,1.0	
Ms. Pac-Man,7.2,1.65	
Mugen Souls,3.9,0.16	
Murakumo: Renegade Mech Pursuit,4.5,0.11	
Muramasa: The Demon Blade,8.9,0.87	
Murdered: Soul Suspect,5.5,0.8	
Musashi: Samurai Legend,5.2,0.15	
Mushroom Men: Rise of the Fungi,5.1,0.11	
Mushroom Men: The Spore Wars,7.9,0.19	
My Baby Boy,5.0,0.34	
My Baby Girl,5.0,0.77	
My Chinese Coach,5.0,0.12	
My DoItAll,5.0,0.03	
My Fashion Studio,7.0,0.45	
My Fitness Coach,7.2,2.34	
My French Coach,7.0,0.18	
My Fun Facts Coach,5.1,0.08	
My Horse & Me,4.6,0.68	
My Japanese Coach,5.5,0.28	
My Little Pony: Pinkie Pie's Party,5.5,0.78	
My Pet Shop,7.0,0.06	
My SAT Coach with The Princeton Review,6.5,0.11	
My Secret World by Imagine,6.0,0.2	
My Spanish Coach,7.0,0.57	
My Street,6.3,0.24	
My Weight Loss Coach,7.0,0.96	
My Word Coach,7.0,1.96	
MySims Agents,6.35,2.13	
MySims Kingdom,7.3,3.11	
MySims Party,6.2,0.53	
MySims Racing,7.0,1.1	
MySims SkyHeroes,6.5,0.85	
MySims,6.96666666667,5.4	
Myst III: Exile,4.0,0.34	
Myst,6.66666666667,3.06	
